year,pick,team,player,position,link
2002,53,MIA,Rasual Butler,Small,https://www.basketball-reference.com//players/b/butlera01.html
2002,54,NJN,Tamar Slay,Shooting,https://www.basketball-reference.com//players/s/slayta01.html
2002,55,DAL,Mladen Sekularac,Unknown,https://www.basketball-reference.com//players/s/sekulml01.html
2002,56,SAS,Luis Scola,Power,https://www.basketball-reference.com//players/s/scolalu01.html
2002,57,SAS,Randy Holcomb,Small,https://www.basketball-reference.com//players/h/holcora01.html
2002,58,SAC,Corsley Edwards,Center,https://www.basketball-reference.com//players/e/edwarco01.html
2003,1,CLE,LeBron James,Small,https://www.basketball-reference.com//players/j/jamesle01.html
2003,2,DET,Darko Miličić,Center,https://www.basketball-reference.com//players/m/milicda01.html
2003,3,DEN,Carmelo Anthony,Small,https://www.basketball-reference.com//players/a/anthoca01.html
2003,4,TOR,Chris Bosh,Center,https://www.basketball-reference.com//players/b/boshch01.html
2003,5,MIA,Dwyane Wade,Shooting,https://www.basketball-reference.com//players/w/wadedw01.html
2003,6,LAC,Chris Kaman,Center,https://www.basketball-reference.com//players/k/kamanch01.html
2003,7,CHI,Kirk Hinrich,Point,https://www.basketball-reference.com//players/h/hinriki01.html
2003,8,MIL,T.J. Ford,Point,https://www.basketball-reference.com//players/f/fordtj01.html
2003,9,NYK,Mike Sweetney,Center,https://www.basketball-reference.com//players/s/sweetmi01.html
2003,10,WAS,Jarvis Hayes,Small,https://www.basketball-reference.com//players/h/hayesja01.html
2003,11,GSW,Mickaël Piétrus,Small,https://www.basketball-reference.com//players/p/pietrmi01.html
2003,12,SEA,Nick Collison,Power,https://www.basketball-reference.com//players/c/collini01.html
2003,13,MEM,Marcus Banks,Point,https://www.basketball-reference.com//players/b/banksma01.html
2003,14,SEA,Luke Ridnour,Point,https://www.basketball-reference.com//players/r/ridnolu01.html
2003,15,ORL,Reece Gaines,Point,https://www.basketball-reference.com//players/g/gainere01.html
2003,16,BOS,Troy Bell,Point,https://www.basketball-reference.com//players/b/belltr01.html
2003,17,PHO,Žarko Čabarkapa,Power,https://www.basketball-reference.com//players/c/cabarza01.html
2003,18,NOH,David West,Power,https://www.basketball-reference.com//players/w/westda01.html
2003,19,UTA,Sasha Pavlović,Shooting,https://www.basketball-reference.com//players/p/pavloal01.html
2003,20,BOS,Dahntay Jones,Small,https://www.basketball-reference.com//players/j/jonesda02.html
2003,21,ATL,Boris Diaw,Power,https://www.basketball-reference.com//players/d/diawbo01.html
2003,22,NJN,Zoran Planinić,Point,https://www.basketball-reference.com//players/p/planizo01.html
2003,23,POR,Travis Outlaw,Small,https://www.basketball-reference.com//players/o/outlatr01.html
2003,24,LAL,Brian Cook,Power,https://www.basketball-reference.com//players/c/cookbr01.html
2003,25,DET,Carlos Delfino,Small,https://www.basketball-reference.com//players/d/delfica01.html
2003,26,MIN,Ndudi Ebi,Shooting,https://www.basketball-reference.com//players/e/ebind01.html
2003,27,MEM,Kendrick Perkins,Center,https://www.basketball-reference.com//players/p/perkike01.html
2003,28,SAS,Leandro Barbosa,Shooting,https://www.basketball-reference.com//players/b/barbole01.html
2003,29,DAL,Josh Howard,Small,https://www.basketball-reference.com//players/h/howarjo01.html
2003,30,NYK,Maciej Lampe,Center,https://www.basketball-reference.com//players/l/lampema01.html
2003,31,CLE,Jason Kapono,Small,https://www.basketball-reference.com//players/k/kaponja01.html
2003,32,LAL,Luke Walton,Small,https://www.basketball-reference.com//players/w/waltolu01.html
2003,33,MIA,Jerome Beasley,Power,https://www.basketball-reference.com//players/b/beaslje01.html
2003,34,LAC,Sofoklis Schortsanitis,Center,https://www.basketball-reference.com//players/s/schorso01.html
2003,35,MIL,Szymon Szewczyk,Forward/Center,https://www.basketball-reference.com//players/s/szewcsz01.html
2003,36,CHI,Mario Austin,Forward/Center,https://www.basketball-reference.com//players/a/austima01.html
2003,37,ATL,Travis Hansen,Small,https://www.basketball-reference.com//players/h/hansetr01.html
2003,38,WAS,Steve Blake,Point,https://www.basketball-reference.com//players/b/blakest01.html
2003,39,NYK,Slavko Vraneš,Center,https://www.basketball-reference.com//players/v/vranesl01.html
2003,40,GSW,Derrick Zimmerman,Point,https://www.basketball-reference.com//players/z/zimmede01.html
2003,41,SEA,Willie Green,Shooting,https://www.basketball-reference.com//players/g/greenwi01.html
2003,42,ORL,Zaza Pachulia,Center,https://www.basketball-reference.com//players/p/pachuza01.html
2003,43,MIL,Keith Bogans,Shooting,https://www.basketball-reference.com//players/b/boganke01.html
2003,44,HOU,Malick Badiane,Unknown,https://www.basketball-reference.com//players/b/badiama01.html
2003,45,CHI,Matt Bonner,Power,https://www.basketball-reference.com//players/b/bonnema01.html
2003,46,DEN,Sani Bečirovič,Guard,https://www.basketball-reference.com//players/b/becirsa01.html
2003,47,UTA,Mo Williams,Point,https://www.basketball-reference.com//players/w/willima01.html
2003,48,NOH,James Lang,Center,https://www.basketball-reference.com//players/l/langja01.html
2003,49,IND,James Jones,Small,https://www.basketball-reference.com//players/j/jonesja02.html
2003,50,PHI,Paccelis Morlende,Guard,https://www.basketball-reference.com//players/m/morlepa01.html
2003,51,NJN,Kyle Korver,Shooting,https://www.basketball-reference.com//players/k/korveky01.html
2003,52,TOR,Ramon Van de Hare,Unknown,https://www.basketball-reference.com//players/v/vandera01.html
2003,53,CHI,Tommy Smith,Unknown,https://www.basketball-reference.com//players/s/smithto03.html
2003,54,POR,Nedžad Sinanović,Center,https://www.basketball-reference.com//players/s/sinanne01.html
2003,55,MIN,Rick Rickert,Unknown,https://www.basketball-reference.com//players/r/rickeri01.html
2003,56,BOS,Brandon Hunter,Power,https://www.basketball-reference.com//players/h/huntebr01.html
2003,57,DAL,Xue Yuyang,Forward/Center,https://www.basketball-reference.com//players/y/yuyanxu01.html
2003,58,DET,Andreas Glyniadakis,Center,https://www.basketball-reference.com//players/g/glynian01.html
2004,1,ORL,Dwight Howard,Center,https://www.basketball-reference.com//players/h/howardw01.html
2004,2,CHA,Emeka Okafor,Center,https://www.basketball-reference.com//players/o/okafoem01.html
2004,3,CHI,Ben Gordon,Shooting,https://www.basketball-reference.com//players/g/gordobe01.html
2004,4,LAC,Shaun Livingston,Point,https://www.basketball-reference.com//players/l/livinsh01.html
2004,5,WAS,Devin Harris,Point,https://www.basketball-reference.com//players/h/harride01.html
2004,6,ATL,Josh Childress,Small,https://www.basketball-reference.com//players/c/childjo01.html
2004,7,PHO,Luol Deng,Small,https://www.basketball-reference.com//players/d/denglu01.html
2004,8,TOR,Rafael Araújo,Center,https://www.basketball-reference.com//players/a/araujra01.html
2004,9,PHI,Andre Iguodala,Small,https://www.basketball-reference.com//players/i/iguodan01.html
2004,10,CLE,Luke Jackson,Small,https://www.basketball-reference.com//players/j/jackslu02.html
2004,11,GSW,Andris Biedriņš,Center,https://www.basketball-reference.com//players/b/biedran01.html
2004,12,SEA,Robert Swift,Center,https://www.basketball-reference.com//players/s/swiftro01.html
2004,13,POR,Sebastian Telfair,Point,https://www.basketball-reference.com//players/t/telfase01.html
2004,14,UTA,Kris Humphries,Power,https://www.basketball-reference.com//players/h/humphkr01.html
2004,15,BOS,Al Jefferson,Center,https://www.basketball-reference.com//players/j/jeffeal01.html
2004,16,UTA,Kirk Snyder,Shooting,https://www.basketball-reference.com//players/s/snydeki01.html
2004,17,ATL,Josh Smith,Power,https://www.basketball-reference.com//players/s/smithjo03.html
2004,18,NOH,J.R. Smith,Shooting,https://www.basketball-reference.com//players/s/smithjr01.html
2004,19,MIA,Dorell Wright,Small,https://www.basketball-reference.com//players/w/wrighdo01.html
2004,20,DEN,Jameer Nelson,Point,https://www.basketball-reference.com//players/n/nelsoja01.html
2004,21,UTA,Pavel Podkolzin,Center,https://www.basketball-reference.com//players/p/podkopa01.html
2004,22,NJN,Viktor Khryapa,Small,https://www.basketball-reference.com//players/k/khryavi01.html
2004,23,POR,Sergei Monia,Small,https://www.basketball-reference.com//players/m/moniase01.html
2004,24,BOS,Delonte West,Point,https://www.basketball-reference.com//players/w/westde01.html
2004,25,BOS,Tony Allen,Shooting,https://www.basketball-reference.com//players/a/allento01.html
2004,26,SAC,Kevin Martin,Shooting,https://www.basketball-reference.com//players/m/martike02.html
2004,27,LAL,Sasha Vujačić,Shooting,https://www.basketball-reference.com//players/v/vujacsa01.html
2004,28,SAS,Beno Udrih,Point,https://www.basketball-reference.com//players/u/udrihbe01.html
2004,29,IND,David Harrison,Center,https://www.basketball-reference.com//players/h/harrida01.html
2004,30,ORL,Anderson Varejão,Center,https://www.basketball-reference.com//players/v/varejan01.html
2004,31,CHI,Jackson Vroman,Power,https://www.basketball-reference.com//players/v/vromaja01.html
2004,32,WAS,Peter John Ramos,Center,https://www.basketball-reference.com//players/r/ramospe01.html
2004,33,LAC,Lionel Chalmers,Point,https://www.basketball-reference.com//players/c/chalmli01.html
2004,34,ATL,Donta Smith,Shooting,https://www.basketball-reference.com//players/s/smithdo04.html
2004,35,SEA,Andre Emmett,Shooting,https://www.basketball-reference.com//players/e/emmetan01.html
2004,36,ORL,Antonio Burks,Point,https://www.basketball-reference.com//players/b/burksan01.html
2004,37,ATL,Royal Ivey,Shooting,https://www.basketball-reference.com//players/i/iveyro01.html
2004,38,CHI,Chris Duhon,Point,https://www.basketball-reference.com//players/d/duhonch01.html
2004,39,TOR,Albert Miralles,Center,https://www.basketball-reference.com//players/m/miralal01.html
2004,40,BOS,Justin Reed,Small,https://www.basketball-reference.com//players/r/reedju01.html
2004,41,SEA,David Young,Unknown,https://www.basketball-reference.com//players/y/youngda02.html
2004,42,ATL,Viktor Sanikidze,Forward,https://www.basketball-reference.com//players/s/sanikvi01.html
2004,43,NYK,Trevor Ariza,Small,https://www.basketball-reference.com//players/a/arizatr01.html
2004,44,NOH,Tim Pickett,Unknown,https://www.basketball-reference.com//players/p/picketi02.html
2004,45,CHA,Bernard Robinson,Shooting,https://www.basketball-reference.com//players/r/robinbe01.html
2004,46,POR,Ha Seung-Jin,Center,https://www.basketball-reference.com//players/s/seungha01.html
2004,47,MIA,Pape Sow,Center,https://www.basketball-reference.com//players/s/sowpa01.html
2004,48,SAC,Ricky Minard,Unknown,https://www.basketball-reference.com//players/m/minarri01.html
2004,49,MEM,Sergei Lishouk,Center/Forward,https://www.basketball-reference.com//players/l/lishcse01.html
2004,50,DAL,Vassilis Spanoulis,Shooting,https://www.basketball-reference.com//players/s/spanova01.html
2004,51,NJN,Christian Drejer,Unknown,https://www.basketball-reference.com//players/d/drejech01.html
2004,52,SAS,Romain Sato,Unknown,https://www.basketball-reference.com//players/s/satoro01.html
2004,53,MIA,Matt Freije,Power,https://www.basketball-reference.com//players/f/freijma01.html
2004,54,DET,Rickey Paulding,Unknown,https://www.basketball-reference.com//players/p/pauldri01.html
2004,55,HOU,Luis Flores,Point,https://www.basketball-reference.com//players/f/florelu01.html
2004,56,LAL,Marcus Douthit,Unknown,https://www.basketball-reference.com//players/d/douthma01.html
2004,57,SAS,Sergei Karaulov,Center,https://www.basketball-reference.com//players/k/karause01.html
2004,58,MIN,Blake Stepp,Unknown,https://www.basketball-reference.com//players/s/steppbl01.html
2004,59,IND,Rashad Wright,Unknown,https://www.basketball-reference.com//players/w/wrighra01.html
2005,1,MIL,Andrew Bogut,Center,https://www.basketball-reference.com//players/b/bogutan01.html
2005,2,ATL,Marvin Williams,Power,https://www.basketball-reference.com//players/w/willima02.html
2005,3,UTA,Deron Williams,Point,https://www.basketball-reference.com//players/w/willide01.html
2005,4,NOH,Chris Paul,Point,https://www.basketball-reference.com//players/p/paulch01.html
2005,5,CHA,Raymond Felton,Point,https://www.basketball-reference.com//players/f/feltora01.html
2005,6,POR,Martell Webster,Small,https://www.basketball-reference.com//players/w/webstma02.html
2005,7,TOR,Charlie Villanueva,Power,https://www.basketball-reference.com//players/v/villach01.html
2005,8,NYK,Channing Frye,Center,https://www.basketball-reference.com//players/f/fryech01.html
2005,9,GSW,Ike Diogu,Power,https://www.basketball-reference.com//players/d/dioguik01.html
2005,10,LAL,Andrew Bynum,Center,https://www.basketball-reference.com//players/b/bynuman01.html
2005,11,ORL,Fran Vázquez,Unknown,https://www.basketball-reference.com//players/v/vazqufr01.html
2005,12,LAC,Yaroslav Korolev,Small,https://www.basketball-reference.com//players/k/korolya01.html
2005,13,CHA,Sean May,Power,https://www.basketball-reference.com//players/m/mayse01.html
2005,14,MIN,Rashad McCants,Shooting,https://www.basketball-reference.com//players/m/mccanra01.html
2005,15,NJN,Antoine Wright,Shooting,https://www.basketball-reference.com//players/w/wrighan01.html
2005,16,TOR,Joey Graham,Small,https://www.basketball-reference.com//players/g/grahajo01.html
2005,17,IND,Danny Granger,Small,https://www.basketball-reference.com//players/g/grangda01.html
2005,18,BOS,Gerald Green,Shooting,https://www.basketball-reference.com//players/g/greenge01.html
2005,19,MEM,Hakim Warrick,Power,https://www.basketball-reference.com//players/w/warriha01.html
2005,20,DEN,Julius Hodge,Shooting,https://www.basketball-reference.com//players/h/hodgeju01.html
2005,21,PHO,Nate Robinson,Point,https://www.basketball-reference.com//players/r/robinna01.html
2005,22,DEN,Jarrett Jack,Point,https://www.basketball-reference.com//players/j/jackja01.html
2005,23,SAC,Francisco García,Small,https://www.basketball-reference.com//players/g/garcifr01.html
2005,24,HOU,Luther Head,Shooting,https://www.basketball-reference.com//players/h/headlu01.html
2005,25,SEA,Johan Petro,Center,https://www.basketball-reference.com//players/p/petrojo01.html
2005,26,DET,Jason Maxiell,Power,https://www.basketball-reference.com//players/m/maxieja01.html
2005,27,POR,Linas Kleiza,Small,https://www.basketball-reference.com//players/k/kleizli01.html
2005,28,SAS,Ian Mahinmi,Center,https://www.basketball-reference.com//players/m/mahinia01.html
2005,29,MIA,Wayne Simien,Power,https://www.basketball-reference.com//players/s/simiewa01.html
2005,30,NYK,David Lee,Power,https://www.basketball-reference.com//players/l/leeda02.html
2005,31,ATL,Salim Stoudamire,Shooting,https://www.basketball-reference.com//players/s/stoudsa01.html
2005,32,LAC,Daniel Ewing,Shooting,https://www.basketball-reference.com//players/e/ewingda01.html
2005,33,NOH,Brandon Bass,Power,https://www.basketball-reference.com//players/b/bassbr01.html
2005,34,UTA,C.J. Miles,Small,https://www.basketball-reference.com//players/m/milescj01.html
2005,35,POR,Ricky Sánchez,Forward/Center,https://www.basketball-reference.com//players/s/sanchri01.html
2005,36,MIL,Ersan İlyasova,Power,https://www.basketball-reference.com//players/i/ilyaser01.html
2005,37,LAL,Ronny Turiaf,Center,https://www.basketball-reference.com//players/t/turiaro01.html
