season,teams,lg,salary,link,salary_cap
2007,Detroit Pistons,NBA,1569600,https://www.basketball-reference.com//players/s/stuckro01.html,55630000
2008,Detroit Pistons,NBA,1687320,https://www.basketball-reference.com//players/s/stuckro01.html,58680000
2009,Detroit Pistons,NBA,1805040,https://www.basketball-reference.com//players/s/stuckro01.html,57700000
2010,Detroit Pistons,NBA,2767126,https://www.basketball-reference.com//players/s/stuckro01.html,58044000
2011,Detroit Pistons,NBA,8500000,https://www.basketball-reference.com//players/s/stuckro01.html,58044000
2012,Detroit Pistons,NBA,8500000,https://www.basketball-reference.com//players/s/stuckro01.html,58044000
2013,Detroit Pistons,NBA,8500000,https://www.basketball-reference.com//players/s/stuckro01.html,58679000
2014,Indiana Pacers,NBA,1227985,https://www.basketball-reference.com//players/s/stuckro01.html,63065000
2015,Indiana Pacers,NBA,6500000,https://www.basketball-reference.com//players/s/stuckro01.html,70000000
2016,Indiana Pacers,NBA,7000000,https://www.basketball-reference.com//players/s/stuckro01.html,94143000
2007,Washington Wizards,NBA,1491240,https://www.basketball-reference.com//players/y/youngni01.html,55630000
2008,Washington Wizards,NBA,1602960,https://www.basketball-reference.com//players/y/youngni01.html,58680000
2009,Washington Wizards,NBA,1714800,https://www.basketball-reference.com//players/y/youngni01.html,57700000
2010,Washington Wizards,NBA,2630503,https://www.basketball-reference.com//players/y/youngni01.html,58044000
2011,Washington Wizards,NBA,3695857,https://www.basketball-reference.com//players/y/youngni01.html,58044000
2012,Philadelphia 76ers,NBA,5600000,https://www.basketball-reference.com//players/y/youngni01.html,58044000
2013,Los Angeles Lakers,NBA,1106942,https://www.basketball-reference.com//players/y/youngni01.html,58679000
2014,Los Angeles Lakers,NBA,4994420,https://www.basketball-reference.com//players/y/youngni01.html,63065000
2015,Los Angeles Lakers,NBA,5219169,https://www.basketball-reference.com//players/y/youngni01.html,70000000
2016,Los Angeles Lakers,NBA,5443918,https://www.basketball-reference.com//players/y/youngni01.html,94143000
2017,Golden State Warriors,NBA,5192000,https://www.basketball-reference.com//players/y/youngni01.html,99093000
2018,Denver Nuggets,NBA,311070,https://www.basketball-reference.com//players/y/youngni01.html,101869000
2007,New Jersey Nets,NBA,1416600,https://www.basketball-reference.com//players/w/willise01.html,55630000
2008,New Jersey Nets,NBA,1522920,https://www.basketball-reference.com//players/w/willise01.html,58680000
2009,New Jersey Nets,NBA,1629120,https://www.basketball-reference.com//players/w/willise01.html,57700000
2007,Golden State Warriors,NBA,1345800,https://www.basketball-reference.com//players/b/belinma01.html,55630000
2008,Golden State Warriors,NBA,1446720,https://www.basketball-reference.com//players/b/belinma01.html,58680000
2009,Toronto Raptors,NBA,1547640,https://www.basketball-reference.com//players/b/belinma01.html,57700000
2010,New Orleans Hornets,NBA,2380270,https://www.basketball-reference.com//players/b/belinma01.html,58044000
2011,New Orleans Hornets,NBA,3377604,https://www.basketball-reference.com//players/b/belinma01.html,58044000
2012,Chicago Bulls,NBA,1957000,https://www.basketball-reference.com//players/b/belinma01.html,58044000
2013,San Antonio Spurs,NBA,2750000,https://www.basketball-reference.com//players/b/belinma01.html,58679000
2014,San Antonio Spurs,NBA,2873750,https://www.basketball-reference.com//players/b/belinma01.html,63065000
2015,Sacramento Kings,NBA,6333333,https://www.basketball-reference.com//players/b/belinma01.html,70000000
2016,Charlotte Hornets,NBA,6333333,https://www.basketball-reference.com//players/b/belinma01.html,94143000
2017,Atlanta Hawks,NBA,6306060,https://www.basketball-reference.com//players/b/belinma01.html,99093000
2017,Philadelphia 76ers,NBA,776217,https://www.basketball-reference.com//players/b/belinma01.html,99093000
2018,San Antonio Spurs,NBA,6153846,https://www.basketball-reference.com//players/b/belinma01.html,101869000
2019,San Antonio Spurs,NBA,5846154,https://www.basketball-reference.com//players/b/belinma01.html,109140000
2007,Memphis Grizzlies,NBA,1285200,https://www.basketball-reference.com//players/c/crittja01.html,55630000
2008,Washington Wizards,NBA,1381560,https://www.basketball-reference.com//players/c/crittja01.html,58680000
2009,Washington Wizards,NBA,1477920,https://www.basketball-reference.com//players/c/crittja01.html,57700000
2007,Philadelphia 76ers,NBA,1233840,https://www.basketball-reference.com//players/s/smithja02.html,55630000
2008,Philadelphia 76ers,NBA,1326360,https://www.basketball-reference.com//players/s/smithja02.html,58680000
2009,Philadelphia 76ers,NBA,1418880,https://www.basketball-reference.com//players/s/smithja02.html,57700000
2010,New Orleans Hornets,NBA,2187913,https://www.basketball-reference.com//players/s/smithja02.html,58044000
2011,New Orleans Hornets,NBA,2500000,https://www.basketball-reference.com//players/s/smithja02.html,58044000
2012,New Orleans Hornets,NBA,2500000,https://www.basketball-reference.com//players/s/smithja02.html,58044000
2013,New Orleans Pelicans,NBA,2500000,https://www.basketball-reference.com//players/s/smithja02.html,58679000
2014,New York Knicks,NBA,3278000,https://www.basketball-reference.com//players/s/smithja02.html,63065000
2015,Orlando Magic,NBA,4300000,https://www.basketball-reference.com//players/s/smithja02.html,70000000
2016,Washington Wizards,NBA,5000000,https://www.basketball-reference.com//players/s/smithja02.html,94143000
2017,Washington Wizards,NBA,5225000,https://www.basketball-reference.com//players/s/smithja02.html,99093000
2018,New Orleans Pelicans,NBA,5450000,https://www.basketball-reference.com//players/s/smithja02.html,101869000
2007,Miami Heat,NBA,1184400,https://www.basketball-reference.com//players/c/cookda02.html,55630000
2008,Miami Heat,NBA,1273200,https://www.basketball-reference.com//players/c/cookda02.html,58680000
2009,Miami Heat,NBA,1362120,https://www.basketball-reference.com//players/c/cookda02.html,57700000
2010,Oklahoma City Thunder,NBA,2169857,https://www.basketball-reference.com//players/c/cookda02.html,58044000
2011,Oklahoma City Thunder,NBA,3341558,https://www.basketball-reference.com//players/c/cookda02.html,58044000
2012,Houston Rockets,NBA,3090042,https://www.basketball-reference.com//players/c/cookda02.html,58044000
2012,Chicago Bulls,NBA,589769,https://www.basketball-reference.com//players/c/cookda02.html,58044000
2007,Charlotte Bobcats,NBA,1137000,https://www.basketball-reference.com//players/d/dudleja01.html,55630000
2008,Phoenix Suns,NBA,1222320,https://www.basketball-reference.com//players/d/dudleja01.html,58680000
2009,Phoenix Suns,NBA,1307640,https://www.basketball-reference.com//players/d/dudleja01.html,57700000
2010,Phoenix Suns,NBA,2151068,https://www.basketball-reference.com//players/d/dudleja01.html,58044000
2011,Phoenix Suns,NBA,4250000,https://www.basketball-reference.com//players/d/dudleja01.html,58044000
2012,Phoenix Suns,NBA,4250000,https://www.basketball-reference.com//players/d/dudleja01.html,58044000
2013,Los Angeles Clippers,NBA,4250000,https://www.basketball-reference.com//players/d/dudleja01.html,58679000
2014,Milwaukee Bucks,NBA,4250000,https://www.basketball-reference.com//players/d/dudleja01.html,63065000
2015,Washington Wizards,NBA,4250000,https://www.basketball-reference.com//players/d/dudleja01.html,70000000
2016,Phoenix Suns,NBA,10470000,https://www.basketball-reference.com//players/d/dudleja01.html,94143000
2017,Phoenix Suns,NBA,10000000,https://www.basketball-reference.com//players/d/dudleja01.html,99093000
2018,Brooklyn Nets,NBA,9530000,https://www.basketball-reference.com//players/d/dudleja01.html,101869000
2019,Los Angeles Lakers,NBA,2564753,https://www.basketball-reference.com//players/d/dudleja01.html,109140000
2020,Los Angeles Lakers,NBA,2564753,https://www.basketball-reference.com//players/d/dudleja01.html,109140000
2007,New York Knicks,NBA,1091640,https://www.basketball-reference.com//players/c/chandwi01.html,55630000
2008,New York Knicks,NBA,1173480,https://www.basketball-reference.com//players/c/chandwi01.html,58680000
2009,New York Knicks,NBA,1255440,https://www.basketball-reference.com//players/c/chandwi01.html,57700000
2010,Denver Nuggets,NBA,2130482,https://www.basketball-reference.com//players/c/chandwi01.html,58044000
2012,Denver Nuggets,NBA,5930414,https://www.basketball-reference.com//players/c/chandwi01.html,58044000
2013,Denver Nuggets,NBA,6344164,https://www.basketball-reference.com//players/c/chandwi01.html,58679000
2014,Denver Nuggets,NBA,6757913,https://www.basketball-reference.com//players/c/chandwi01.html,63065000
2015,Denver Nuggets,NBA,10500000,https://www.basketball-reference.com//players/c/chandwi01.html,70000000
2016,Denver Nuggets,NBA,11200000,https://www.basketball-reference.com//players/c/chandwi01.html,94143000
2017,Denver Nuggets,NBA,12016854,https://www.basketball-reference.com//players/c/chandwi01.html,99093000
2018,Los Angeles Clippers,NBA,12800562,https://www.basketball-reference.com//players/c/chandwi01.html,101869000
2019,Brooklyn Nets,NBA,2564753,https://www.basketball-reference.com//players/c/chandwi01.html,109140000
2008,Portland Trail Blazers,NBA,1084080,https://www.basketball-reference.com//players/f/fernaru01.html,58680000
2009,Portland Trail Blazers,NBA,1165320,https://www.basketball-reference.com//players/f/fernaru01.html,57700000
2010,Portland Trail Blazers,NBA,1246680,https://www.basketball-reference.com//players/f/fernaru01.html,58044000
2011,Denver Nuggets,NBA,2180443,https://www.basketball-reference.com//players/f/fernaru01.html,58044000
2007,Utah Jazz,NBA,1005960,https://www.basketball-reference.com//players/a/almonmo01.html,55630000
2008,Utah Jazz,NBA,1081440,https://www.basketball-reference.com//players/a/almonmo01.html,58680000
2007,Houston Rockets,NBA,972720,https://www.basketball-reference.com//players/b/brookaa01.html,55630000
2008,Houston Rockets,NBA,1045560,https://www.basketball-reference.com//players/b/brookaa01.html,58680000
2009,Houston Rockets,NBA,1118520,https://www.basketball-reference.com//players/b/brookaa01.html,57700000
2010,Phoenix Suns,NBA,2016692,https://www.basketball-reference.com//players/b/brookaa01.html,58044000
2012,Sacramento Kings,NBA,3250000,https://www.basketball-reference.com//players/b/brookaa01.html,58044000
2013,Sacramento Kings,NBA,3396250,https://www.basketball-reference.com//players/b/brookaa01.html,58679000
2013,Houston Rockets,NBA,1027424,https://www.basketball-reference.com//players/b/brookaa01.html,58679000
2014,Chicago Bulls,NBA,1145685,https://www.basketball-reference.com//players/b/brookaa01.html,63065000
2015,Chicago Bulls,NBA,2000000,https://www.basketball-reference.com//players/b/brookaa01.html,70000000
2016,Indiana Pacers,NBA,2700000,https://www.basketball-reference.com//players/b/brookaa01.html,94143000
2017,Minnesota Timberwolves,NBA,1471382,https://www.basketball-reference.com//players/b/brookaa01.html,99093000
2007,Detroit Pistons,NBA,944520,https://www.basketball-reference.com//players/a/afflaar01.html,55630000
2008,Detroit Pistons,NBA,1015440,https://www.basketball-reference.com//players/a/afflaar01.html,58680000
2009,Denver Nuggets,NBA,1086240,https://www.basketball-reference.com//players/a/afflaar01.html,57700000
2010,Denver Nuggets,NBA,1959577,https://www.basketball-reference.com//players/a/afflaar01.html,58044000
2011,Denver Nuggets,NBA,7562500,https://www.basketball-reference.com//players/a/afflaar01.html,58044000
2012,Orlando Magic,NBA,7750000,https://www.basketball-reference.com//players/a/afflaar01.html,58044000
2013,Orlando Magic,NBA,7312500,https://www.basketball-reference.com//players/a/afflaar01.html,58679000
2014,Portland Trail Blazers,NBA,7750000,https://www.basketball-reference.com//players/a/afflaar01.html,63065000
2015,New York Knicks,NBA,8000000,https://www.basketball-reference.com//players/a/afflaar01.html,70000000
2016,Sacramento Kings,NBA,12500000,https://www.basketball-reference.com//players/a/afflaar01.html,94143000
2017,Sacramento Kings,NBA,1500000,https://www.basketball-reference.com//players/a/afflaar01.html,99093000
2017,Orlando Magic,NBA,1471382,https://www.basketball-reference.com//players/a/afflaar01.html,99093000
2010,San Antonio Spurs,NBA,3400000,https://www.basketball-reference.com//players/s/splitti01.html,58044000
2011,San Antonio Spurs,NBA,3672000,https://www.basketball-reference.com//players/s/splitti01.html,58044000
2012,San Antonio Spurs,NBA,3944000,https://www.basketball-reference.com//players/s/splitti01.html,58044000
2013,San Antonio Spurs,NBA,10000000,https://www.basketball-reference.com//players/s/splitti01.html,58679000
2014,San Antonio Spurs,NBA,9250000,https://www.basketball-reference.com//players/s/splitti01.html,63065000
2015,Atlanta Hawks,NBA,8500000,https://www.basketball-reference.com//players/s/splitti01.html,70000000
2016,Philadelphia 76ers,NBA,8550000,https://www.basketball-reference.com//players/s/splitti01.html,94143000
2007,Phoenix Suns,NBA,931920,https://www.basketball-reference.com//players/t/tuckeal02.html,55630000
2008,Phoenix Suns,NBA,1001880,https://www.basketball-reference.com//players/t/tuckeal02.html,58680000
2009,Minnesota Timberwolves,NBA,1071720,https://www.basketball-reference.com//players/t/tuckeal02.html,57700000
2007,Houston Rockets,NBA,427163,https://www.basketball-reference.com//players/l/landrca01.html,55630000
2008,Houston Rockets,NBA,3000000,https://www.basketball-reference.com//players/l/landrca01.html,58680000
2009,Sacramento Kings,NBA,3000000,https://www.basketball-reference.com//players/l/landrca01.html,57700000
2010,New Orleans Hornets,NBA,3000000,https://www.basketball-reference.com//players/l/landrca01.html,58044000
2011,New Orleans Hornets,NBA,8500000,https://www.basketball-reference.com//players/l/landrca01.html,58044000
2012,Golden State Warriors,NBA,4000000,https://www.basketball-reference.com//players/l/landrca01.html,58044000
2013,Sacramento Kings,NBA,6500000,https://www.basketball-reference.com//players/l/landrca01.html,58679000
2014,Sacramento Kings,NBA,6500000,https://www.basketball-reference.com//players/l/landrca01.html,63065000
2015,Philadelphia 76ers,NBA,6500000,https://www.basketball-reference.com//players/l/landrca01.html,70000000
2016,Philadelphia 76ers,NBA,6500000,https://www.basketball-reference.com//players/l/landrca01.html,94143000
2007,Boston Celtics,NBA,650000,https://www.basketball-reference.com//players/p/pruitga01.html,55630000
2008,Boston Celtics,NBA,711517,https://www.basketball-reference.com//players/p/pruitga01.html,58680000
2007,San Antonio Spurs,NBA,12890,https://www.basketball-reference.com//players/w/willima04.html,55630000
2007,Dallas Mavericks,NBA,427163,https://www.basketball-reference.com//players/f/fazekni01.html,55630000
2007,Boston Celtics,NBA,427163,https://www.basketball-reference.com//players/d/davisgl01.html,55630000
