season,age,team_id,lg_id,pos,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g,link
1993-94,26,TOT,NBA,PF,25,0,8.1,1.0,2.2,.481,0.0,0.0,.000,1.0,2.1,.491,.481,0.4,1.0,.400,0.8,1.4,2.2,0.2,0.1,0.6,0.5,0.9,2.5,https://www.basketball-reference.com//players/c/cookan01.html
1993-94,26,ORL,NBA,PF,2,0,1.0,0.0,0.5,.000,0.0,0.0,,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,https://www.basketball-reference.com//players/c/cookan01.html
1993-94,26,MIL,NBA,PF,23,0,8.7,1.1,2.3,.491,0.0,0.0,.000,1.1,2.3,.500,.491,0.4,1.1,.400,0.9,1.6,2.4,0.2,0.1,0.5,0.5,1.0,2.7,https://www.basketball-reference.com//players/c/cookan01.html
1995-96,28,POR,NBA,PF,11,0,5.5,0.6,1.5,.438,0.0,0.2,.000,0.6,1.3,.500,.438,0.1,0.4,.250,0.5,0.6,1.1,0.2,0.0,0.1,0.1,0.7,1.4,https://www.basketball-reference.com//players/c/cookan01.html
1989-90,22,CLE,NBA,SG,37,3,10.9,1.3,4.4,.298,0.2,0.8,.233,1.1,3.5,.313,.320,1.2,1.7,.694,0.2,0.7,0.9,1.8,0.5,0.1,1.4,0.8,3.9,https://www.basketball-reference.com//players/m/mortojo01.html
1990-91,23,CLE,NBA,SF,66,2,18.3,1.8,4.2,.438,0.1,0.2,.333,1.8,4.0,.443,.445,1.7,2.1,.813,0.6,0.9,1.6,3.7,0.9,0.3,1.6,1.7,5.4,https://www.basketball-reference.com//players/m/mortojo01.html
1991-92,24,TOT,NBA,"SF,SG",25,0,10.8,1.4,3.7,.387,0.1,0.6,.125,1.4,3.1,.442,.398,1.3,1.5,.842,0.2,0.8,1.0,1.3,0.5,0.0,1.1,0.9,4.2,https://www.basketball-reference.com//players/m/mortojo01.html
1991-92,24,CLE,NBA,SG,4,0,13.5,0.8,3.0,.250,0.0,0.3,.000,0.8,2.8,.273,.250,2.0,2.3,.889,0.8,1.0,1.8,1.3,0.3,0.0,1.0,0.8,3.5,https://www.basketball-reference.com//players/m/mortojo01.html
1991-92,24,MIA,NBA,SF,21,0,10.3,1.6,3.9,.407,0.1,0.7,.133,1.5,3.1,.470,.420,1.1,1.4,.828,0.1,0.8,0.9,1.3,0.6,0.0,1.1,1.0,4.4,https://www.basketball-reference.com//players/m/mortojo01.html
1989-90,21,LAL,NBA,C,82,5,19.6,3.3,6.7,.499,0.0,0.1,.000,3.3,6.6,.504,.499,1.9,2.6,.708,2.0,4.2,6.2,0.9,1.0,1.4,1.3,2.9,8.5,https://www.basketball-reference.com//players/d/divacvl01.html
1990-91,22,LAL,NBA,C,82,81,28.2,4.4,7.8,.565,0.1,0.2,.357,4.3,7.6,.570,.569,2.4,3.4,.703,2.5,5.6,8.1,1.1,1.3,1.5,1.8,3.0,11.2,https://www.basketball-reference.com//players/d/divacvl01.html
1991-92,23,LAL,NBA,C,36,18,27.2,4.4,8.8,.495,0.1,0.5,.263,4.2,8.3,.510,.503,2.4,3.1,.768,2.4,4.4,6.9,1.7,1.5,1.0,2.4,3.2,11.3,https://www.basketball-reference.com//players/d/divacvl01.html
1992-93,24,LAL,NBA,C,82,69,30.8,4.8,10.0,.485,0.3,0.9,.280,4.6,9.1,.505,.498,2.9,4.2,.689,2.7,6.2,8.9,2.8,1.6,1.7,2.6,3.8,12.8,https://www.basketball-reference.com//players/d/divacvl01.html
1993-94,25,LAL,NBA,C,79,73,34.0,5.7,11.3,.506,0.1,0.6,.191,5.6,10.7,.524,.511,2.6,3.8,.686,3.6,7.2,10.8,3.9,1.2,1.4,2.4,3.6,14.2,https://www.basketball-reference.com//players/d/divacvl01.html
1994-95,26,LAL,NBA,C,80,80,35.1,6.1,12.0,.507,0.1,0.7,.189,5.9,11.3,.525,.512,3.7,4.8,.777,3.3,7.1,10.4,4.1,1.4,2.2,2.6,3.8,16.0,https://www.basketball-reference.com//players/d/divacvl01.html
1995-96,27,LAL,NBA,C,79,79,31.3,5.2,10.2,.513,0.0,0.2,.167,5.2,10.0,.521,.515,2.4,3.7,.641,2.5,6.1,8.6,3.3,1.0,1.7,2.5,3.5,12.9,https://www.basketball-reference.com//players/d/divacvl01.html
1996-97,28,CHH,NBA,C,81,80,35.1,5.2,10.5,.494,0.1,0.6,.234,5.0,9.9,.509,.500,2.2,3.2,.683,3.0,6.0,9.0,3.7,1.3,2.2,2.4,3.4,12.6,https://www.basketball-reference.com//players/d/divacvl01.html
1997-98,29,CHH,NBA,C,64,41,28.2,4.2,8.4,.498,0.0,0.2,.214,4.1,8.2,.506,.501,2.0,2.9,.691,2.9,5.2,8.1,2.7,1.3,1.5,1.8,2.8,10.4,https://www.basketball-reference.com//players/d/divacvl01.html
1998-99,30,SAC,NBA,C,50,50,35.2,5.2,11.1,.470,0.2,0.9,.256,5.0,10.3,.488,.480,3.6,5.1,.702,2.8,7.2,10.0,4.3,0.9,1.0,2.6,3.3,14.3,https://www.basketball-reference.com//players/d/divacvl01.html
1999-00,31,SAC,NBA,C,82,81,29.0,4.7,9.3,.503,0.1,0.3,.269,4.6,9.0,.511,.507,2.8,4.1,.691,2.1,5.9,8.0,3.0,1.3,1.3,2.3,3.1,12.3,https://www.basketball-reference.com//players/d/divacvl01.html
2000-01,32,SAC,NBA,C,81,81,29.9,4.5,9.3,.482,0.0,0.2,.286,4.4,9.1,.486,.485,3.0,4.3,.691,2.6,5.8,8.3,2.9,1.1,1.1,2.4,3.0,12.0,https://www.basketball-reference.com//players/d/divacvl01.html
2001-02,33,SAC,NBA,C,80,80,30.3,4.2,9.0,.472,0.0,0.2,.231,4.2,8.8,.477,.474,2.6,4.3,.615,2.6,5.8,8.4,3.7,1.0,1.2,2.0,2.9,11.1,https://www.basketball-reference.com//players/d/divacvl01.html
2002-03,34,SAC,NBA,C,80,80,29.8,3.8,8.2,.466,0.1,0.3,.240,3.7,7.9,.475,.470,2.2,3.1,.713,2.0,5.2,7.2,3.4,1.0,1.3,1.9,3.0,9.9,https://www.basketball-reference.com//players/d/divacvl01.html
2003-04,35,SAC,NBA,C,81,81,28.6,3.9,8.2,.470,0.0,0.2,.154,3.9,8.1,.476,.472,2.1,3.2,.654,1.7,4.0,5.7,5.3,0.7,1.0,2.1,2.7,9.9,https://www.basketball-reference.com//players/d/divacvl01.html
2004-05,36,LAL,NBA,C,15,0,8.7,0.9,2.1,.419,0.0,0.0,,0.9,2.1,.419,.419,0.5,0.8,.667,1.2,0.9,2.1,1.3,0.3,0.1,0.9,1.7,2.3,https://www.basketball-reference.com//players/d/divacvl01.html
1989-90,25,PHO,NBA,SG,59,8,12.4,1.6,2.9,.547,0.0,0.1,.250,1.6,2.8,.554,.550,0.9,1.4,.671,0.7,1.4,2.1,0.6,0.6,0.2,0.5,1.6,4.1,https://www.basketball-reference.com//players/b/battlke01.html
1990-91,26,TOT,NBA,SG,56,8,16.9,2.4,5.0,.472,0.1,0.4,.125,2.3,4.6,.504,.477,1.3,1.7,.753,1.5,1.7,3.1,1.1,1.1,0.3,0.9,1.9,6.1,https://www.basketball-reference.com//players/b/battlke01.html
1990-91,26,PHO,NBA,SG,16,4,16.4,2.4,5.4,.442,0.0,0.1,.000,2.4,5.3,.452,.442,1.3,1.8,.690,1.3,2.0,3.3,0.9,1.2,0.4,1.1,1.6,6.0,https://www.basketball-reference.com//players/b/battlke01.html
1990-91,26,DEN,NBA,SG,40,4,17.1,2.4,4.9,.485,0.1,0.6,.136,2.3,4.4,.529,.492,1.3,1.6,.781,1.6,1.5,3.1,1.2,1.0,0.3,0.9,2.1,6.1,https://www.basketball-reference.com//players/b/battlke01.html
1991-92,27,TOT,NBA,SG,16,0,5.8,0.7,1.1,.647,0.0,0.1,.000,0.7,1.0,.688,.647,0.6,0.8,.833,0.3,0.8,1.0,0.3,0.1,0.1,0.3,0.6,2.0,https://www.basketball-reference.com//players/b/battlke01.html
1991-92,27,BOS,NBA,SG,8,0,5.8,0.4,0.5,.750,0.0,0.0,,0.4,0.5,.750,.750,1.0,1.0,1.000,0.4,0.8,1.1,0.0,0.1,0.0,0.3,0.5,1.8,https://www.basketball-reference.com//players/b/battlke01.html
1991-92,27,GSW,NBA,SG,8,0,5.8,1.0,1.6,.615,0.0,0.1,.000,1.0,1.5,.667,.615,0.3,0.5,.500,0.1,0.8,0.9,0.5,0.1,0.3,0.3,0.8,2.3,https://www.basketball-reference.com//players/b/battlke01.html
1992-93,28,BOS,NBA,SG,3,1,9.7,2.0,4.3,.462,0.0,0.3,.000,2.0,4.0,.500,.462,0.7,0.7,1.000,2.3,1.3,3.7,0.7,0.3,0.0,0.7,0.7,4.7,https://www.basketball-reference.com//players/b/battlke01.html
1989-90,23,MIA,NBA,PG,81,66,30.5,5.7,11.6,.494,0.1,0.4,.161,5.7,11.2,.505,.496,2.8,4.0,.687,0.9,1.7,2.5,7.6,1.8,0.1,3.0,2.3,14.3,https://www.basketball-reference.com//players/d/douglsh01.html
1990-91,24,MIA,NBA,PG,73,73,35.1,7.3,14.5,.504,0.1,0.4,.129,7.2,14.0,.516,.506,3.9,5.7,.686,1.1,1.8,2.9,8.5,1.7,0.1,3.7,2.4,18.5,https://www.basketball-reference.com//players/d/douglsh01.html
1991-92,25,TOT,NBA,PG,42,2,17.9,2.8,6.0,.462,0.0,0.2,.100,2.8,5.8,.477,.464,1.7,2.5,.682,0.3,1.2,1.5,4.1,0.6,0.2,1.6,1.9,7.3,https://www.basketball-reference.com//players/d/douglsh01.html
1991-92,25,MIA,NBA,PG,5,2,19.6,3.2,6.2,.516,0.0,0.2,.000,3.2,6.0,.533,.516,1.0,1.4,.714,0.2,1.0,1.2,3.8,0.8,0.0,1.6,2.0,7.4,https://www.basketball-reference.com//players/d/douglsh01.html
1991-92,25,BOS,NBA,PG,37,0,17.7,2.7,6.0,.455,0.0,0.2,.111,2.7,5.8,.469,.457,1.8,2.7,.680,0.3,1.2,1.5,4.1,0.6,0.2,1.6,1.8,7.3,https://www.basketball-reference.com//players/d/douglsh01.html
1992-93,26,BOS,NBA,PG,79,36,24.5,3.3,6.7,.498,0.1,0.4,.207,3.3,6.3,.515,.504,1.1,1.9,.560,0.8,1.2,2.1,6.4,0.6,0.1,2.0,2.1,7.8,https://www.basketball-reference.com//players/d/douglsh01.html
1993-94,27,BOS,NBA,PG,78,78,35.8,5.4,11.8,.462,0.2,0.7,.232,5.3,11.1,.477,.470,2.3,3.5,.641,0.9,1.6,2.5,8.8,1.1,0.1,3.0,2.2,13.3,https://www.basketball-reference.com//players/d/douglsh01.html
1994-95,28,BOS,NBA,PG,65,43,31.5,5.6,11.8,.475,0.3,1.3,.244,5.3,10.6,.502,.488,3.1,4.6,.689,0.7,1.9,2.6,6.9,1.2,0.0,2.5,2.3,14.7,https://www.basketball-reference.com//players/d/douglsh01.html
1995-96,29,TOT,NBA,PG,79,66,29.6,4.4,8.7,.504,0.5,1.4,.364,3.9,7.3,.530,.533,2.0,2.8,.731,0.7,1.6,2.3,5.5,0.8,0.1,2.5,2.1,11.3,https://www.basketball-reference.com//players/d/douglsh01.html
1995-96,29,BOS,NBA,PG,10,4,23.4,3.6,8.4,.429,0.1,0.7,.143,3.5,7.7,.455,.435,2.5,4.0,.625,0.6,1.7,2.3,3.9,0.2,0.0,2.9,1.6,9.8,https://www.basketball-reference.com//players/d/douglsh01.html
1995-96,29,MIL,NBA,PG,69,62,30.4,4.5,8.7,.514,0.6,1.5,.379,3.9,7.2,.542,.547,2.0,2.6,.754,0.7,1.6,2.3,5.8,0.9,0.1,2.4,2.1,11.5,https://www.basketball-reference.com//players/d/douglsh01.html
1996-97,30,MIL,NBA,PG,79,79,29.3,3.9,7.7,.502,0.5,1.4,.333,3.4,6.3,.540,.533,1.4,2.2,.667,0.7,1.7,2.4,5.4,1.0,0.1,1.9,2.4,9.7,https://www.basketball-reference.com//players/d/douglsh01.html
1997-98,31,NJN,NBA,PG,80,11,21.2,3.2,6.4,.495,0.2,0.6,.304,3.0,5.9,.514,.509,1.4,2.2,.669,0.7,1.0,1.7,4.0,0.7,0.1,1.4,2.0,8.0,https://www.basketball-reference.com//players/d/douglsh01.html
1998-99,32,LAC,NBA,PG,30,19,28.1,3.2,7.3,.438,0.0,0.4,.000,3.2,6.9,.462,.438,1.8,2.9,.632,0.5,1.4,1.9,4.1,0.9,0.1,2.0,1.8,8.2,https://www.basketball-reference.com//players/d/douglsh01.html
1999-00,33,NJN,NBA,PG,20,2,15.5,2.3,4.5,.500,0.3,0.8,.313,2.0,3.7,.541,.528,1.3,1.4,.893,0.7,0.8,1.5,1.7,0.9,0.0,1.2,1.3,6.0,https://www.basketball-reference.com//players/d/douglsh01.html
2000-01,34,NJN,NBA,PG,59,7,18.5,2.1,5.1,.403,0.1,0.7,.200,1.9,4.5,.433,.416,1.5,1.9,.748,0.4,0.9,1.3,2.4,0.6,0.1,1.3,1.6,5.7,https://www.basketball-reference.com//players/d/douglsh01.html
1989-90,22,IND,NBA,SF,20,0,5.5,0.7,2.0,.359,0.0,0.0,,0.7,2.0,.359,.359,0.6,0.8,.688,0.4,0.9,1.3,0.3,0.2,0.1,0.4,0.8,2.0,https://www.basketball-reference.com//players/n/nixdy01.html
1989-90,23,MIL,NBA,PF,57,0,7.7,0.7,2.0,.368,0.1,0.4,.250,0.6,1.6,.394,.390,0.4,0.7,.615,0.4,0.8,1.2,0.4,0.2,0.1,0.4,0.9,2.0,https://www.basketball-reference.com//players/k/kornefr01.html
1990-91,24,MIL,NBA,PF,32,0,4.9,0.7,1.9,.371,0.2,0.6,.278,0.6,1.4,.409,.411,0.2,0.4,.538,0.3,0.4,0.8,0.3,0.2,0.0,0.3,0.9,1.8,https://www.basketball-reference.com//players/k/kornefr01.html
1989-90,23,LAC,NBA,SG,69,23,19.6,2.5,6.0,.411,0.0,0.2,.133,2.4,5.8,.421,.413,1.3,1.9,.705,1.1,1.2,2.3,0.6,0.6,0.2,0.7,1.4,6.3,https://www.basketball-reference.com//players/m/martije01.html
1990-91,24,LAC,NBA,PG,74,26,18.0,2.9,6.9,.422,0.4,1.2,.307,2.5,5.7,.446,.449,0.9,1.4,.680,0.7,1.1,1.8,0.9,0.5,0.4,0.7,1.4,7.1,https://www.basketball-reference.com//players/m/martije01.html
1989-90,22,NJN,NBA,SF,16,0,8.0,0.9,1.9,.500,0.0,0.0,,0.9,1.9,.500,.500,0.4,1.1,.389,0.9,0.7,1.6,0.2,0.4,0.3,0.4,1.5,2.3,https://www.basketball-reference.com//players/b/brundst01.html
1989-90,21,LAC,NBA,SG,4,0,6.5,0.8,1.8,.429,0.0,0.5,.000,0.8,1.3,.600,.429,0.3,0.8,.333,0.3,0.3,0.5,1.0,0.3,0.0,0.3,1.0,1.8,https://www.basketball-reference.com//players/e/edwarja02.html
1989-90,22,MIN,NBA,C,22,0,5.8,0.6,1.4,.419,0.0,0.0,.000,0.6,1.4,.433,.419,0.3,0.6,.429,0.5,0.8,1.2,0.0,0.1,0.4,0.4,1.2,1.5,https://www.basketball-reference.com//players/l/leonaga01.html
1990-91,23,ATL,NBA,C,4,0,2.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.5,1.0,.500,0.0,0.5,0.5,0.0,0.0,0.3,0.0,0.5,0.5,https://www.basketball-reference.com//players/l/leonaga01.html
1991-92,24,ATL,NBA,C,5,0,2.6,0.8,1.2,.667,0.0,0.0,,0.8,1.2,.667,.667,0.4,0.4,1.000,0.6,0.4,1.0,0.2,0.2,0.0,0.2,0.6,2.0,https://www.basketball-reference.com//players/l/leonaga01.html
1992-93,25,GSW,NBA,SF,5,1,15.6,1.2,5.0,.240,0.0,0.0,,1.2,5.0,.240,.240,1.8,2.4,.750,1.0,1.8,2.8,0.8,0.2,0.2,1.4,1.2,4.2,https://www.basketball-reference.com//players/d/durhapa01.html
1994-95,27,MIN,NBA,SF,59,2,14.4,2.0,4.0,.494,0.1,0.4,.192,1.9,3.6,.531,.504,1.1,1.6,.656,0.6,1.0,1.6,0.9,0.6,0.5,0.8,1.9,5.1,https://www.basketball-reference.com//players/d/durhapa01.html
1989-90,23,POR,NBA,PF,82,0,19.1,3.6,9.2,.397,0.1,0.5,.273,3.5,8.6,.405,.405,1.7,3.1,.550,1.3,2.4,3.8,0.9,0.6,0.6,1.6,2.8,9.1,https://www.basketball-reference.com//players/r/robincl02.html
1990-91,24,POR,NBA,PF,82,11,23.7,4.5,9.8,.463,0.1,0.2,.316,4.5,9.6,.466,.467,2.5,3.8,.653,1.5,2.8,4.3,1.8,1.0,0.9,1.6,3.2,11.7,https://www.basketball-reference.com//players/r/robincl02.html
1991-92,25,POR,NBA,SF,82,7,25.9,4.9,10.4,.466,0.0,0.1,.091,4.8,10.3,.471,.467,2.7,4.0,.664,1.7,3.4,5.1,1.7,1.0,1.3,1.9,3.3,12.4,https://www.basketball-reference.com//players/r/robincl02.html
1992-93,26,POR,NBA,PF,82,12,31.4,7.7,16.3,.473,0.2,0.9,.247,7.5,15.4,.487,.480,3.5,5.1,.690,2.0,4.6,6.6,2.2,1.2,2.0,2.1,3.5,19.1,https://www.basketball-reference.com//players/r/robincl02.html
1993-94,27,POR,NBA,C,82,64,34.8,7.8,17.1,.457,0.2,0.6,.245,7.7,16.5,.465,.461,4.3,5.6,.765,2.0,4.7,6.7,1.9,1.4,1.4,2.1,3.2,20.1,https://www.basketball-reference.com//players/r/robincl02.html
1994-95,28,POR,NBA,SF,75,73,36.3,8.0,17.6,.452,1.9,5.1,.371,6.1,12.5,.486,.506,3.5,5.1,.694,2.0,3.6,5.6,2.6,1.1,1.1,2.1,3.2,21.3,https://www.basketball-reference.com//players/r/robincl02.html
1995-96,29,POR,NBA,SF,78,76,38.2,7.1,16.7,.423,2.3,6.0,.378,4.8,10.7,.449,.492,4.6,6.9,.664,1.6,4.1,5.7,2.4,1.1,0.9,2.5,3.2,21.1,https://www.basketball-reference.com//players/r/robincl02.html
1996-97,30,POR,NBA,SF,81,79,38.0,5.5,12.9,.426,1.5,4.3,.346,4.0,8.6,.466,.484,2.7,3.8,.696,1.1,2.9,4.0,3.2,1.2,0.8,2.1,3.1,15.1,https://www.basketball-reference.com//players/r/robincl02.html
1997-98,31,PHO,NBA,SF,80,64,29.5,5.4,11.2,.479,0.3,1.1,.321,5.0,10.1,.496,.494,3.1,4.5,.689,1.9,3.2,5.1,2.1,1.2,1.1,1.8,3.1,14.2,https://www.basketball-reference.com//players/r/robincl02.html
1998-99,32,PHO,NBA,SF,50,35,34.8,6.0,12.6,.475,1.2,2.8,.417,4.8,9.8,.492,.521,3.3,4.7,.697,1.4,3.2,4.5,2.6,1.5,1.2,1.8,3.1,16.4,https://www.basketball-reference.com//players/r/robincl02.html
1999-00,33,PHO,NBA,SF,80,67,35.5,6.6,14.3,.464,1.5,4.1,.370,5.1,10.2,.501,.517,3.7,4.8,.782,1.3,3.2,4.5,2.8,1.1,0.8,2.1,3.0,18.5,https://www.basketball-reference.com//players/r/robincl02.html
2000-01,34,PHO,NBA,PF,82,82,33.5,6.1,14.5,.422,1.1,3.0,.361,5.0,11.4,.439,.460,3.1,4.4,.709,1.3,2.8,4.1,2.9,1.1,1.0,2.3,3.1,16.4,https://www.basketball-reference.com//players/r/robincl02.html
2001-02,35,DET,NBA,PF,80,80,35.7,5.7,13.4,.425,1.4,3.8,.378,4.2,9.6,.443,.478,1.8,2.6,.694,1.0,3.8,4.8,2.5,1.1,1.2,1.9,3.0,14.6,https://www.basketball-reference.com//players/r/robincl02.html
2002-03,36,DET,NBA,PF,81,69,34.9,4.6,11.5,.398,1.1,3.2,.336,3.5,8.3,.422,.444,2.0,2.9,.676,1.0,2.9,3.9,3.3,1.1,1.1,2.0,3.2,12.2,https://www.basketball-reference.com//players/r/robincl02.html
2003-04,37,GSW,NBA,PF,82,82,34.7,4.5,11.5,.387,1.4,3.8,.357,3.1,7.7,.403,.447,1.5,2.1,.711,0.7,3.3,3.9,3.3,0.8,0.9,2.1,2.9,11.8,https://www.basketball-reference.com//players/r/robincl02.html
2004-05,38,TOT,NBA,"C,PF",71,29,23.8,2.8,7.4,.386,0.9,2.7,.347,1.9,4.6,.409,.450,0.9,1.4,.639,0.8,2.2,2.9,1.5,0.9,0.7,0.9,2.5,7.5,https://www.basketball-reference.com//players/r/robincl02.html
2004-05,38,GSW,NBA,C,42,29,26.0,3.4,8.4,.398,1.0,3.0,.331,2.4,5.4,.436,.458,0.8,1.4,.603,0.7,2.0,2.7,1.8,1.0,0.9,1.0,2.5,8.5,https://www.basketball-reference.com//players/r/robincl02.html
2004-05,38,NJN,NBA,PF,29,0,20.7,2.1,5.8,.361,0.9,2.3,.379,1.2,3.6,.350,.435,0.9,1.3,.692,0.8,2.5,3.3,1.0,0.6,0.5,0.9,2.6,6.0,https://www.basketball-reference.com//players/r/robincl02.html
2005-06,39,NJN,NBA,PF,80,13,23.3,2.7,6.4,.427,0.8,2.2,.343,2.0,4.2,.470,.485,0.7,1.0,.658,0.7,2.7,3.3,1.1,0.6,0.5,0.8,2.6,6.9,https://www.basketball-reference.com//players/r/robincl02.html
2006-07,40,NJN,NBA,C,50,1,19.1,1.6,4.4,.372,0.5,1.3,.379,1.1,3.0,.368,.429,0.3,0.7,.444,0.6,1.8,2.4,1.0,0.2,0.5,0.6,2.0,4.1,https://www.basketball-reference.com//players/r/robincl02.html
1989-90,22,ORL,NBA,SF,72,5,17.0,3.2,6.5,.497,0.0,0.0,,3.2,6.5,.497,.497,2.3,3.2,.722,2.6,2.4,5.0,0.6,0.3,0.2,0.7,2.1,8.7,https://www.basketball-reference.com//players/a/anslemi01.html
1990-91,23,ORL,NBA,SF,67,1,13.1,2.1,3.9,.548,0.0,0.0,,2.1,3.9,.548,.548,1.4,1.9,.717,1.8,2.0,3.8,0.4,0.4,0.1,0.5,1.9,5.7,https://www.basketball-reference.com//players/a/anslemi01.html
1991-92,24,TOT,NBA,SF,10,0,4.5,0.8,1.8,.444,0.0,0.0,,0.8,1.8,.444,.444,0.5,0.6,.833,0.2,0.4,0.6,0.2,0.0,0.0,0.3,0.7,2.1,https://www.basketball-reference.com//players/a/anslemi01.html
1991-92,24,PHI,NBA,SF,8,0,4.0,0.6,1.4,.455,0.0,0.0,,0.6,1.4,.455,.455,0.6,0.8,.833,0.3,0.3,0.5,0.3,0.0,0.0,0.4,0.8,1.9,https://www.basketball-reference.com//players/a/anslemi01.html
1991-92,24,CHH,NBA,SF,2,0,6.5,1.5,3.5,.429,0.0,0.0,,1.5,3.5,.429,.429,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,3.0,https://www.basketball-reference.com//players/a/anslemi01.html
1989-90,22,MIN,NBA,SG,52,0,7.3,1.0,2.6,.393,0.1,0.2,.273,1.0,2.4,.403,.404,0.5,0.6,.813,0.5,0.9,1.3,0.3,0.2,0.1,0.6,1.2,2.6,https://www.basketball-reference.com//players/w/westdo01.html
1990-91,23,MIN,NBA,SG,75,1,11.0,1.6,3.3,.480,0.0,0.0,.000,1.6,3.3,.482,.480,0.8,1.1,.690,0.7,1.1,1.8,0.6,0.5,0.3,0.5,1.5,3.9,https://www.basketball-reference.com//players/w/westdo01.html
1991-92,24,MIN,NBA,SG,80,72,31.8,5.8,11.2,.518,0.1,0.3,.174,5.7,10.9,.527,.520,2.3,2.9,.805,1.3,1.9,3.2,3.5,0.8,0.3,1.5,3.0,14.0,https://www.basketball-reference.com//players/w/westdo01.html
1992-93,25,MIN,NBA,SG,80,80,38.8,8.1,15.6,.517,0.0,0.3,.087,8.1,15.3,.525,.518,3.1,3.7,.841,1.1,2.0,3.1,2.9,1.1,0.3,2.1,3.5,19.3,https://www.basketball-reference.com//players/w/westdo01.html
1993-94,26,MIN,NBA,SG,72,61,30.3,6.0,12.4,.487,0.0,0.1,.125,6.0,12.3,.490,.488,2.6,3.2,.810,0.8,2.4,3.2,2.4,0.9,0.3,1.9,3.3,14.7,https://www.basketball-reference.com//players/w/westdo01.html
1994-95,27,MIN,NBA,SG,71,65,32.8,4.9,10.7,.461,0.2,0.9,.180,4.8,9.9,.485,.468,2.9,3.5,.837,0.8,2.4,3.2,2.6,0.9,0.3,1.8,3.5,12.9,https://www.basketball-reference.com//players/w/westdo01.html
1995-96,28,MIN,NBA,SG,73,16,22.5,2.4,5.4,.445,0.0,0.2,.077,2.4,5.2,.458,.447,1.6,2.0,.792,0.7,1.5,2.2,1.6,0.4,0.2,1.1,3.1,6.4,https://www.basketball-reference.com//players/w/westdo01.html
1996-97,29,MIN,NBA,SG,68,66,28.2,3.3,7.1,.467,0.2,0.7,.333,3.1,6.5,.481,.482,0.9,1.4,.681,0.5,1.6,2.2,1.7,0.9,0.4,1.0,3.2,7.8,https://www.basketball-reference.com//players/w/westdo01.html
1997-98,30,MIN,NBA,SG,38,10,18.1,1.7,4.5,.374,0.0,0.1,.000,1.7,4.4,.379,.374,0.8,1.1,.725,0.6,1.6,2.2,1.2,0.3,0.1,0.6,2.6,4.1,https://www.basketball-reference.com//players/w/westdo01.html
1998-99,31,VAN,NBA,SG,14,2,21.0,2.2,4.6,.477,0.0,0.1,.000,2.2,4.5,.492,.477,1.4,1.8,.760,0.4,1.4,1.8,1.4,1.1,0.5,0.9,2.7,5.8,https://www.basketball-reference.com//players/w/westdo01.html
1999-00,32,VAN,NBA,SG,38,0,15.3,1.6,3.8,.407,0.0,0.1,.000,1.6,3.7,.415,.407,0.9,1.1,.850,0.5,1.4,1.9,1.1,0.3,0.2,0.5,2.1,4.0,https://www.basketball-reference.com//players/w/westdo01.html
2000-01,33,VAN,NBA,SG,15,6,11.4,0.7,2.5,.289,0.0,0.1,.000,0.7,2.4,.306,.289,0.4,0.5,.857,0.3,0.7,1.0,0.9,0.2,0.3,0.3,1.4,1.9,https://www.basketball-reference.com//players/w/westdo01.html
1989-90,22,WSB,NBA,PF,45,10,8.3,1.8,3.6,.494,0.0,0.1,.000,1.8,3.5,.506,.494,0.9,1.5,.609,1.3,1.1,2.4,0.4,0.2,0.1,0.9,1.4,4.5,https://www.basketball-reference.com//players/h/hortoed01.html
1993-94,26,BOS,NBA,PF,80,47,28.8,6.1,11.8,.521,0.0,0.0,.000,6.1,11.8,.522,.521,2.8,3.8,.751,2.4,4.8,7.2,1.4,0.9,0.8,1.9,3.5,15.1,https://www.basketball-reference.com//players/r/radjadi01.html
1994-95,27,BOS,NBA,PF,66,48,32.5,6.8,13.9,.490,0.0,0.0,.000,6.8,13.9,.490,.490,3.5,4.7,.759,2.3,6.4,8.7,1.7,0.9,1.3,2.4,3.5,17.2,https://www.basketball-reference.com//players/r/radjadi01.html
1995-96,28,BOS,NBA,PF,53,52,37.4,8.0,16.1,.500,0.0,0.0,,8.0,16.1,.500,.500,3.6,5.2,.695,2.1,7.7,9.8,1.6,0.9,1.5,2.2,3.0,19.7,https://www.basketball-reference.com//players/r/radjadi01.html
1996-97,29,BOS,NBA,C,25,25,35.0,6.0,13.6,.440,0.0,0.0,.000,6.0,13.5,.441,.440,2.0,2.8,.718,1.8,6.7,8.4,1.9,0.9,1.9,2.8,3.0,14.0,https://www.basketball-reference.com//players/r/radjadi01.html
